datum;pegel;wasserstand
2021-09-23 08:57:55;Eitze;236
2021-09-23 09:58:03;Grafhorst;147
2021-09-23 09:58:03;Brenneckenbrück;103
2021-09-23 09:58:03;Langlingen;354
2021-09-23 09:58:03;Celle;141
2021-09-23 09:58:03;Marklendorf;123
2021-09-23 09:58:03;Ahlden;27 
2021-09-23 09:58:03;Rethem;55 
2021-09-23 09:58:03;Eitze;236
2021-09-23 10:58:11;Grafhorst;147
2021-09-23 10:58:11;Brenneckenbrück;103
2021-09-23 10:58:11;Langlingen;351
2021-09-23 10:58:11;Celle;139
2021-09-23 10:58:11;Marklendorf;123
2021-09-23 10:58:11;Ahlden;28 
2021-09-23 10:58:11;Rethem;55 
2021-09-23 10:58:11;Eitze;236
2021-09-23 11:58:25;Grafhorst;147
2021-09-23 11:58:25;Brenneckenbrück;103
2021-09-23 11:58:25;Langlingen;352
2021-09-23 11:58:25;Celle;139
2021-09-23 11:58:25;Marklendorf;123
2021-09-23 11:58:25;Ahlden;28 
2021-09-23 11:58:25;Rethem;55 
2021-09-23 11:58:25;Eitze;237
2021-09-23 12:58:30;Grafhorst;147
2021-09-23 12:58:30;Brenneckenbrück;104
2021-09-23 12:58:30;Langlingen;355
2021-09-23 12:58:30;Celle;138
2021-09-23 12:58:30;Marklendorf;123
2021-09-23 12:58:30;Ahlden;28 
2021-09-23 12:58:30;Rethem;55 
2021-09-23 12:58:30;Eitze;238
2021-09-23 13:58:36;Grafhorst;147
2021-09-23 13:58:36;Brenneckenbrück;105
2021-09-23 13:58:36;Langlingen;358
2021-09-23 13:58:36;Celle;136
2021-09-23 13:58:36;Marklendorf;127
2021-09-23 13:58:36;Ahlden;27 
2021-09-23 13:58:36;Rethem;55 
2021-09-23 13:58:36;Eitze;238
2021-09-23 14:58:44;Grafhorst;147
2021-09-23 14:58:44;Brenneckenbrück;106
2021-09-23 14:58:44;Langlingen;359
2021-09-23 14:58:44;Celle;134
2021-09-23 14:58:44;Marklendorf;127
2021-09-23 14:58:44;Ahlden;28 
2021-09-23 14:58:44;Rethem;55 
2021-09-23 14:58:44;Eitze;238
2021-09-23 15:58:53;Grafhorst;147
2021-09-23 15:58:53;Brenneckenbrück;107
2021-09-23 15:58:53;Langlingen;357
2021-09-23 15:58:53;Celle;135
2021-09-23 15:58:53;Marklendorf;127
2021-09-23 15:58:53;Ahlden;28 
2021-09-23 15:58:53;Rethem;54 
2021-09-23 15:58:53;Eitze;238
2021-09-23 16:58:59;Grafhorst;147
2021-09-23 16:58:59;Brenneckenbrück;108
2021-09-23 16:58:59;Langlingen;353
2021-09-23 16:58:59;Celle;133
2021-09-23 16:58:59;Marklendorf;127
2021-09-23 16:58:59;Ahlden;28 
2021-09-23 16:58:59;Rethem;54 
2021-09-23 16:58:59;Eitze;238
2021-09-23 17:59:08;Grafhorst;147
2021-09-23 17:59:08;Brenneckenbrück;109
2021-09-23 17:59:08;Langlingen;353
2021-09-23 17:59:08;Celle;129
2021-09-23 17:59:08;Marklendorf;128
2021-09-23 17:59:08;Ahlden;29 
2021-09-23 17:59:08;Rethem;54 
2021-09-23 17:59:08;Eitze;238
2021-09-23 18:59:17;Grafhorst;147
2021-09-23 18:59:17;Brenneckenbrück;110
2021-09-23 18:59:17;Langlingen;353
2021-09-23 18:59:17;Celle;130
2021-09-23 18:59:17;Marklendorf;128
2021-09-23 18:59:17;Ahlden;30 
2021-09-23 18:59:17;Rethem;54 
2021-09-23 18:59:17;Eitze;238
2021-09-23 19:59:27;Grafhorst;147
2021-09-23 19:59:27;Brenneckenbrück;111
2021-09-23 19:59:27;Langlingen;353
2021-09-23 19:59:27;Celle;129
2021-09-23 19:59:27;Marklendorf;128
2021-09-23 19:59:27;Ahlden;29 
2021-09-23 19:59:27;Rethem;54 
2021-09-23 19:59:27;Eitze;238
2021-09-23 20:59:33;Grafhorst;147
2021-09-23 20:59:33;Brenneckenbrück;112
2021-09-23 20:59:33;Langlingen;354
2021-09-23 20:59:33;Celle;126
2021-09-23 20:59:33;Marklendorf;128
2021-09-23 20:59:33;Ahlden;29 
2021-09-23 20:59:33;Rethem;55 
2021-09-23 20:59:33;Eitze;238
2021-09-23 21:59:40;Grafhorst;147
2021-09-23 21:59:40;Brenneckenbrück;112
2021-09-23 21:59:40;Langlingen;356
2021-09-23 21:59:40;Celle;128
2021-09-23 21:59:40;Marklendorf;125
2021-09-23 21:59:40;Ahlden;29 
2021-09-23 21:59:40;Rethem;55 
2021-09-23 21:59:40;Eitze;238
2021-09-23 22:59:55;Grafhorst;147
2021-09-23 22:59:55;Brenneckenbrück;112
2021-09-23 22:59:55;Langlingen;358
2021-09-23 22:59:55;Celle;128
2021-09-23 22:59:55;Marklendorf;125
2021-09-23 22:59:55;Ahlden;29 
2021-09-23 22:59:55;Rethem;55 
2021-09-23 22:59:55;Eitze;238
2021-09-24 00:00:00;Grafhorst;147
2021-09-24 00:00:00;Brenneckenbrück;112
2021-09-24 00:00:00;Langlingen;358
2021-09-24 00:00:00;Celle;128
2021-09-24 00:00:00;Marklendorf;125
2021-09-24 00:00:00;Ahlden;29 
2021-09-24 00:00:00;Rethem;55 
2021-09-24 00:00:00;Eitze;238
2021-09-24 01:00:06;Grafhorst;147
2021-09-24 01:00:06;Brenneckenbrück;112
2021-09-24 01:00:06;Langlingen;360
2021-09-24 01:00:06;Celle;128
2021-09-24 01:00:06;Marklendorf;125
2021-09-24 01:00:06;Ahlden;28 
2021-09-24 01:00:06;Rethem;55 
2021-09-24 01:00:06;Eitze;237
2021-09-24 02:00:15;Grafhorst;147
2021-09-24 02:00:15;Brenneckenbrück;112
2021-09-24 02:00:15;Langlingen;359
2021-09-24 02:00:15;Celle;128
2021-09-24 02:00:15;Marklendorf;124
2021-09-24 02:00:15;Ahlden;27 
2021-09-24 02:00:15;Rethem;55 
2021-09-24 02:00:15;Eitze;237
2021-09-24 03:00:22;Grafhorst;147
2021-09-24 03:00:22;Brenneckenbrück;111
2021-09-24 03:00:22;Langlingen;359
2021-09-24 03:00:22;Celle;126
2021-09-24 03:00:22;Marklendorf;124
2021-09-24 03:00:22;Ahlden;27 
2021-09-24 03:00:22;Rethem;55 
2021-09-24 03:00:22;Eitze;237
2021-09-24 04:00:34;Grafhorst;147
2021-09-24 04:00:34;Brenneckenbrück;111
2021-09-24 04:00:34;Langlingen;358
2021-09-24 04:00:34;Celle;127
2021-09-24 04:00:34;Marklendorf;124
2021-09-24 04:00:34;Ahlden;28 
2021-09-24 04:00:34;Rethem;55 
2021-09-24 04:00:34;Eitze;237
2021-09-24 05:00:43;Grafhorst;147
2021-09-24 05:00:43;Brenneckenbrück;111
2021-09-24 05:00:43;Langlingen;358
2021-09-24 05:00:43;Celle;127
2021-09-24 05:00:43;Marklendorf;124
2021-09-24 05:00:43;Ahlden;28 
2021-09-24 05:00:43;Rethem;55 
2021-09-24 05:00:43;Eitze;237
2021-09-24 06:00:48;Grafhorst;147
2021-09-24 06:00:48;Brenneckenbrück;111
2021-09-24 06:00:48;Langlingen;358
2021-09-24 06:00:48;Celle;127
2021-09-24 06:00:48;Marklendorf;122
2021-09-24 06:00:48;Ahlden;27 
2021-09-24 06:00:48;Rethem;55 
2021-09-24 06:00:48;Eitze;236
2021-09-24 07:00:59;Grafhorst;147
2021-09-24 07:00:59;Brenneckenbrück;111
2021-09-24 07:00:59;Langlingen;358
2021-09-24 07:00:59;Celle;128
2021-09-24 07:00:59;Marklendorf;122
2021-09-24 07:00:59;Ahlden;28 
2021-09-24 07:00:59;Rethem;55 
2021-09-24 07:00:59;Eitze;237
2021-09-24 08:01:09;Grafhorst;147
2021-09-24 08:01:09;Brenneckenbrück;111
2021-09-24 08:01:09;Langlingen;359
2021-09-24 08:01:09;Celle;128
2021-09-24 08:01:09;Marklendorf;122
2021-09-24 08:01:09;Ahlden;28 
2021-09-24 08:01:09;Rethem;55 
2021-09-24 08:01:09;Eitze;237
2021-09-24 09:01:20;Grafhorst;147
2021-09-24 09:01:20;Brenneckenbrück;110
2021-09-24 09:01:20;Langlingen;359
2021-09-24 09:01:20;Celle;128
2021-09-24 09:01:20;Marklendorf;122
2021-09-24 09:01:20;Ahlden;27 
2021-09-24 09:01:20;Rethem;55 
2021-09-24 09:01:20;Eitze;237
2021-09-24 10:01:29;Grafhorst;147
2021-09-24 10:01:29;Brenneckenbrück;110
2021-09-24 10:01:29;Langlingen;359
2021-09-24 10:01:29;Celle;128
2021-09-24 10:01:29;Marklendorf;129
2021-09-24 10:01:29;Ahlden;27 
2021-09-24 10:01:29;Rethem;54 
2021-09-24 10:01:29;Eitze;237
2021-09-24 11:01:39;Grafhorst;147
2021-09-24 11:01:39;Brenneckenbrück;110
2021-09-24 11:01:39;Langlingen;358
2021-09-24 11:01:39;Celle;130
2021-09-24 11:01:39;Marklendorf;129
2021-09-24 11:01:39;Ahlden;27 
2021-09-24 11:01:39;Rethem;54 
2021-09-24 11:01:39;Eitze;237
2021-09-24 12:01:44;Grafhorst;147
2021-09-24 12:01:44;Brenneckenbrück;110
2021-09-24 12:01:44;Langlingen;358
2021-09-24 12:01:44;Celle;130
2021-09-24 12:01:44;Marklendorf;129
2021-09-24 12:01:44;Ahlden;27 
2021-09-24 12:01:44;Rethem;54 
2021-09-24 12:01:44;Eitze;237
2021-09-24 13:01:58;Grafhorst;147
2021-09-24 13:01:58;Brenneckenbrück;110
2021-09-24 13:01:58;Langlingen;358
2021-09-24 13:01:58;Celle;130
2021-09-24 13:01:58;Marklendorf;129
2021-09-24 13:01:58;Ahlden;27 
2021-09-24 13:01:58;Rethem;54 
2021-09-24 13:01:58;Eitze;237
2021-09-24 14:02:06;Grafhorst;147
2021-09-24 14:02:06;Brenneckenbrück;109
2021-09-24 14:02:06;Langlingen;360
2021-09-24 14:02:06;Celle;129
2021-09-24 14:02:06;Marklendorf;119
2021-09-24 14:02:06;Ahlden;27 
2021-09-24 14:02:06;Rethem;54 
2021-09-24 14:02:06;Eitze;236
2021-09-24 15:02:15;Grafhorst;147
2021-09-24 15:02:15;Brenneckenbrück;111
2021-09-24 15:02:15;Langlingen;359
2021-09-24 15:02:15;Celle;129
2021-09-24 15:02:15;Marklendorf;119
2021-09-24 15:02:15;Ahlden;27 
2021-09-24 15:02:15;Rethem;54 
2021-09-24 15:02:15;Eitze;236
2021-09-24 16:02:25;Grafhorst;147
2021-09-24 16:02:25;Brenneckenbrück;111
2021-09-24 16:02:25;Langlingen;359
2021-09-24 16:02:25;Celle;131
2021-09-24 16:02:25;Marklendorf;119
2021-09-24 16:02:25;Ahlden;27 
2021-09-24 16:02:25;Rethem;54 
2021-09-24 16:02:25;Eitze;236
2021-09-24 17:02:31;Grafhorst;146
2021-09-24 17:02:31;Brenneckenbrück;111
2021-09-24 17:02:31;Langlingen;360
2021-09-24 17:02:31;Celle;131
2021-09-24 17:02:31;Marklendorf;119
2021-09-24 17:02:31;Ahlden;27 
2021-09-24 17:02:31;Rethem;54 
2021-09-24 17:02:31;Eitze;235
2021-09-24 18:02:38;Grafhorst;146
2021-09-24 18:02:38;Brenneckenbrück;110
2021-09-24 18:02:38;Langlingen;360
2021-09-24 18:02:38;Celle;129
2021-09-24 18:02:38;Marklendorf;122
2021-09-24 18:02:38;Ahlden;27 
2021-09-24 18:02:38;Rethem;54 
2021-09-24 18:02:38;Eitze;236
2021-09-24 19:02:49;Grafhorst;147
2021-09-24 19:02:49;Brenneckenbrück;110
2021-09-24 19:02:49;Langlingen;360
2021-09-24 19:02:49;Celle;131
2021-09-24 19:02:49;Marklendorf;122
2021-09-24 19:02:49;Ahlden;27 
2021-09-24 19:02:49;Rethem;54 
2021-09-24 19:02:49;Eitze;237
2021-09-24 20:02:55;Grafhorst;146
2021-09-24 20:02:55;Brenneckenbrück;111
2021-09-24 20:02:55;Langlingen;359
2021-09-24 20:02:55;Celle;131
2021-09-24 20:02:55;Marklendorf;122
2021-09-24 20:02:55;Ahlden;27 
2021-09-24 20:02:55;Rethem;54 
2021-09-24 20:02:55;Eitze;237
2021-09-24 21:03:00;Grafhorst;146
2021-09-24 21:03:00;Brenneckenbrück;110
2021-09-24 21:03:00;Langlingen;359
2021-09-24 21:03:00;Celle;130
2021-09-24 21:03:00;Marklendorf;122
2021-09-24 21:03:00;Ahlden;27 
2021-09-24 21:03:00;Rethem;54 
2021-09-24 21:03:00;Eitze;237
2021-09-24 22:03:07;Grafhorst;146
2021-09-24 22:03:07;Brenneckenbrück;110
2021-09-24 22:03:07;Langlingen;359
2021-09-24 22:03:07;Celle;129
2021-09-24 22:03:07;Marklendorf;120
2021-09-24 22:03:07;Ahlden;27 
2021-09-24 22:03:07;Rethem;54 
2021-09-24 22:03:07;Eitze;238
2021-09-24 23:03:19;Grafhorst;146
2021-09-24 23:03:19;Brenneckenbrück;110
2021-09-24 23:03:19;Langlingen;360
2021-09-24 23:03:19;Celle;131
2021-09-24 23:03:19;Marklendorf;120
2021-09-24 23:03:19;Ahlden;28 
2021-09-24 23:03:19;Rethem;54 
2021-09-24 23:03:19;Eitze;237
2021-09-25 00:03:26;Grafhorst;146
2021-09-25 00:03:26;Brenneckenbrück;109
2021-09-25 00:03:26;Langlingen;359
2021-09-25 00:03:26;Celle;131
2021-09-25 00:03:26;Marklendorf;120
2021-09-25 00:03:26;Ahlden;28 
2021-09-25 00:03:26;Rethem;53 
2021-09-25 00:03:26;Eitze;237
2021-09-25 01:03:42;Grafhorst;146
2021-09-25 01:03:42;Brenneckenbrück;110
2021-09-25 01:03:42;Langlingen;360
2021-09-25 01:03:42;Celle;131
2021-09-25 01:03:42;Marklendorf;120
2021-09-25 01:03:42;Ahlden;28 
2021-09-25 01:03:42;Rethem;53 
2021-09-25 01:03:42;Eitze;236
2021-09-25 02:03:51;Grafhorst;146
2021-09-25 02:03:51;Brenneckenbrück;109
2021-09-25 02:03:51;Langlingen;360
2021-09-25 02:03:51;Celle;131
2021-09-25 02:03:51;Marklendorf;119
2021-09-25 02:03:51;Ahlden;27 
2021-09-25 02:03:51;Rethem;54 
2021-09-25 02:03:51;Eitze;235
2021-09-25 03:03:58;Grafhorst;146
2021-09-25 03:03:58;Brenneckenbrück;110
2021-09-25 03:03:58;Langlingen;360
2021-09-25 03:03:58;Celle;130
2021-09-25 03:03:58;Marklendorf;119
2021-09-25 03:03:58;Ahlden;27 
2021-09-25 03:03:58;Rethem;54 
2021-09-25 03:03:58;Eitze;235
2021-09-25 04:04:06;Grafhorst;146
2021-09-25 04:04:06;Brenneckenbrück;111
2021-09-25 04:04:06;Langlingen;360
2021-09-25 04:04:06;Celle;131
2021-09-25 04:04:06;Marklendorf;119
2021-09-25 04:04:06;Ahlden;27 
2021-09-25 04:04:06;Rethem;54 
2021-09-25 04:04:06;Eitze;236
2021-09-25 05:04:11;Grafhorst;146
2021-09-25 05:04:11;Brenneckenbrück;110
2021-09-25 05:04:11;Langlingen;359
2021-09-25 05:04:11;Celle;131
2021-09-25 05:04:11;Marklendorf;119
2021-09-25 05:04:11;Ahlden;27 
2021-09-25 05:04:11;Rethem;54 
2021-09-25 05:04:11;Eitze;236
2021-09-25 06:04:17;Grafhorst;146
2021-09-25 06:04:17;Brenneckenbrück;111
2021-09-25 06:04:17;Langlingen;360
2021-09-25 06:04:17;Celle;130
2021-09-25 06:04:17;Marklendorf;120
2021-09-25 06:04:17;Ahlden;26 
2021-09-25 06:04:17;Rethem;54 
2021-09-25 06:04:17;Eitze;236
2021-09-25 07:04:22;Grafhorst;146
2021-09-25 07:04:22;Brenneckenbrück;110
2021-09-25 07:04:22;Langlingen;360
2021-09-25 07:04:22;Celle;131
2021-09-25 07:04:22;Marklendorf;120
2021-09-25 07:04:22;Ahlden;27 
2021-09-25 07:04:22;Rethem;54 
2021-09-25 07:04:22;Eitze;236
2021-09-25 08:04:29;Grafhorst;146
2021-09-25 08:04:29;Brenneckenbrück;111
2021-09-25 08:04:29;Langlingen;360
2021-09-25 08:04:29;Celle;131
2021-09-25 08:04:29;Marklendorf;120
2021-09-25 08:04:29;Ahlden;27 
2021-09-25 08:04:29;Rethem;54 
2021-09-25 08:04:29;Eitze;236
2021-09-25 09:04:35;Grafhorst;146
2021-09-25 09:04:35;Brenneckenbrück;111
2021-09-25 09:04:35;Langlingen;360
2021-09-25 09:04:35;Celle;130
2021-09-25 09:04:35;Marklendorf;120
2021-09-25 09:04:35;Ahlden;27 
2021-09-25 09:04:35;Rethem;54 
2021-09-25 09:04:35;Eitze;237
2021-09-25 10:04:42;Grafhorst;146
2021-09-25 10:04:42;Brenneckenbrück;111
2021-09-25 10:04:42;Langlingen;359
2021-09-25 10:04:42;Celle;130
2021-09-25 10:04:42;Marklendorf;121
2021-09-25 10:04:42;Ahlden;26 
2021-09-25 10:04:42;Rethem;54 
2021-09-25 10:04:42;Eitze;236
2021-09-25 11:04:48;Grafhorst;146
2021-09-25 11:04:48;Brenneckenbrück;110
2021-09-25 11:04:48;Langlingen;359
2021-09-25 11:04:48;Celle;131
2021-09-25 11:04:48;Marklendorf;121
2021-09-25 11:04:48;Ahlden;27 
2021-09-25 11:04:48;Rethem;53 
2021-09-25 11:04:48;Eitze;236
2021-09-25 12:04:53;Grafhorst;146
2021-09-25 12:04:53;Brenneckenbrück;111
2021-09-25 12:04:53;Langlingen;359
2021-09-25 12:04:53;Celle;131
2021-09-25 12:04:53;Marklendorf;121
2021-09-25 12:04:53;Ahlden;28 
2021-09-25 12:04:53;Rethem;53 
2021-09-25 12:04:53;Eitze;236
2021-09-25 13:05:00;Grafhorst;146
2021-09-25 13:05:00;Brenneckenbrück;112
2021-09-25 13:05:00;Langlingen;359
2021-09-25 13:05:00;Celle;131
2021-09-25 13:05:00;Marklendorf;121
2021-09-25 13:05:00;Ahlden;28 
2021-09-25 13:05:00;Rethem;53 
2021-09-25 13:05:00;Eitze;236
2021-09-25 14:05:06;Grafhorst;146
2021-09-25 14:05:06;Brenneckenbrück;113
2021-09-25 14:05:06;Langlingen;359
2021-09-25 14:05:06;Celle;130
2021-09-25 14:05:06;Marklendorf;120
2021-09-25 14:05:06;Ahlden;27 
2021-09-25 14:05:06;Rethem;53 
2021-09-25 14:05:06;Eitze;236
2021-09-25 15:05:15;Grafhorst;146
2021-09-25 15:05:15;Brenneckenbrück;113
2021-09-25 15:05:15;Langlingen;359
2021-09-25 15:05:15;Celle;131
2021-09-25 15:05:15;Marklendorf;120
2021-09-25 15:05:15;Ahlden;27 
2021-09-25 15:05:15;Rethem;53 
2021-09-25 15:05:15;Eitze;235
2021-09-25 16:05:21;Grafhorst;146
2021-09-25 16:05:21;Brenneckenbrück;113
2021-09-25 16:05:21;Langlingen;360
2021-09-25 16:05:21;Celle;131
2021-09-25 16:05:21;Marklendorf;120
2021-09-25 16:05:21;Ahlden;27 
2021-09-25 16:05:21;Rethem;53 
2021-09-25 16:05:21;Eitze;236
2021-09-25 17:05:26;Grafhorst;146
2021-09-25 17:05:26;Brenneckenbrück;112
2021-09-25 17:05:26;Langlingen;359
2021-09-25 17:05:26;Celle;131
2021-09-25 17:05:26;Marklendorf;120
2021-09-25 17:05:26;Ahlden;27 
2021-09-25 17:05:26;Rethem;53 
2021-09-25 17:05:26;Eitze;235
2021-09-25 18:05:34;Grafhorst;146
2021-09-25 18:05:34;Brenneckenbrück;112
2021-09-25 18:05:34;Langlingen;359
2021-09-25 18:05:34;Celle;129
2021-09-25 18:05:34;Marklendorf;120
2021-09-25 18:05:34;Ahlden;26 
2021-09-25 18:05:34;Rethem;53 
2021-09-25 18:05:34;Eitze;235
2021-09-25 19:05:41;Grafhorst;146
2021-09-25 19:05:41;Brenneckenbrück;113
2021-09-25 19:05:41;Langlingen;359
2021-09-25 19:05:41;Celle;131
2021-09-25 19:05:41;Marklendorf;120
2021-09-25 19:05:41;Ahlden;27 
2021-09-25 19:05:41;Rethem;53 
2021-09-25 19:05:41;Eitze;236
2021-09-25 20:05:48;Grafhorst;146
2021-09-25 20:05:48;Brenneckenbrück;113
2021-09-25 20:05:48;Langlingen;359
2021-09-25 20:05:48;Celle;130
2021-09-25 20:05:48;Marklendorf;120
2021-09-25 20:05:48;Ahlden;27 
2021-09-25 20:05:48;Rethem;53 
2021-09-25 20:05:48;Eitze;236
2021-09-25 21:05:55;Grafhorst;146
2021-09-25 21:05:55;Brenneckenbrück;113
2021-09-25 21:05:55;Langlingen;359
2021-09-25 21:05:55;Celle;129
2021-09-25 21:05:55;Marklendorf;120
2021-09-25 21:05:55;Ahlden;26 
2021-09-25 21:05:55;Rethem;53 
2021-09-25 21:05:55;Eitze;236
2021-09-25 22:06:04;Grafhorst;146
2021-09-25 22:06:04;Brenneckenbrück;113
2021-09-25 22:06:04;Langlingen;359
2021-09-25 22:06:04;Celle;129
2021-09-25 22:06:04;Marklendorf;123
2021-09-25 22:06:04;Ahlden;26 
2021-09-25 22:06:04;Rethem;53 
2021-09-25 22:06:04;Eitze;237
2021-09-25 23:06:10;Grafhorst;146
2021-09-25 23:06:10;Brenneckenbrück;111
2021-09-25 23:06:10;Langlingen;360
2021-09-25 23:06:10;Celle;130
2021-09-25 23:06:10;Marklendorf;123
2021-09-25 23:06:10;Ahlden;27 
2021-09-25 23:06:10;Rethem;54 
2021-09-25 23:06:10;Eitze;236
2021-09-26 00:06:15;Grafhorst;146
2021-09-26 00:06:15;Brenneckenbrück;112
2021-09-26 00:06:15;Langlingen;359
2021-09-26 00:06:15;Celle;130
2021-09-26 00:06:15;Marklendorf;123
2021-09-26 00:06:15;Ahlden;27 
2021-09-26 00:06:15;Rethem;54 
2021-09-26 00:06:15;Eitze;236
2021-09-26 01:06:20;Grafhorst;146
2021-09-26 01:06:20;Brenneckenbrück;112
2021-09-26 01:06:20;Langlingen;357
2021-09-26 01:06:20;Celle;130
2021-09-26 01:06:20;Marklendorf;123
2021-09-26 01:06:20;Ahlden;27 
2021-09-26 01:06:20;Rethem;54 
2021-09-26 01:06:20;Eitze;236
2021-09-26 02:06:27;Grafhorst;146
2021-09-26 02:06:27;Brenneckenbrück;111
2021-09-26 02:06:27;Langlingen;357
2021-09-26 02:06:27;Celle;129
2021-09-26 02:06:27;Marklendorf;120
2021-09-26 02:06:27;Ahlden;26 
2021-09-26 02:06:27;Rethem;53 
2021-09-26 02:06:27;Eitze;235
2021-09-26 03:06:34;Grafhorst;146
2021-09-26 03:06:34;Brenneckenbrück;110
2021-09-26 03:06:34;Langlingen;356
2021-09-26 03:06:34;Celle;130
2021-09-26 03:06:34;Marklendorf;120
2021-09-26 03:06:34;Ahlden;27 
2021-09-26 03:06:34;Rethem;54 
2021-09-26 03:06:34;Eitze;235
2021-09-26 04:06:39;Grafhorst;146
2021-09-26 04:06:39;Brenneckenbrück;111
2021-09-26 04:06:39;Langlingen;356
2021-09-26 04:06:39;Celle;130
2021-09-26 04:06:39;Marklendorf;120
2021-09-26 04:06:39;Ahlden;27 
2021-09-26 04:06:39;Rethem;53 
2021-09-26 04:06:39;Eitze;235
2021-09-26 05:06:46;Grafhorst;146
2021-09-26 05:06:46;Brenneckenbrück;110
2021-09-26 05:06:46;Langlingen;356
2021-09-26 05:06:46;Celle;130
2021-09-26 05:06:46;Marklendorf;120
2021-09-26 05:06:46;Ahlden;27 
2021-09-26 05:06:46;Rethem;53 
2021-09-26 05:06:46;Eitze;235
2021-09-26 06:06:51;Grafhorst;146
2021-09-26 06:06:51;Brenneckenbrück;109
2021-09-26 06:06:51;Langlingen;355
2021-09-26 06:06:51;Celle;130
2021-09-26 06:06:51;Marklendorf;122
2021-09-26 06:06:51;Ahlden;26 
2021-09-26 06:06:51;Rethem;53 
2021-09-26 06:06:51;Eitze;235
2021-09-26 07:06:57;Grafhorst;147
2021-09-26 07:06:57;Brenneckenbrück;110
2021-09-26 07:06:57;Langlingen;355
2021-09-26 07:06:57;Celle;131
2021-09-26 07:06:57;Marklendorf;122
2021-09-26 07:06:57;Ahlden;27 
2021-09-26 07:06:57;Rethem;53 
2021-09-26 07:06:57;Eitze;236
2021-09-26 08:07:05;Grafhorst;147
2021-09-26 08:07:05;Brenneckenbrück;110
2021-09-26 08:07:05;Langlingen;355
2021-09-26 08:07:05;Celle;131
2021-09-26 08:07:05;Marklendorf;122
2021-09-26 08:07:05;Ahlden;27 
2021-09-26 08:07:05;Rethem;53 
2021-09-26 08:07:05;Eitze;236
2021-09-26 09:07:13;Grafhorst;147
2021-09-26 09:07:13;Brenneckenbrück;110
2021-09-26 09:07:13;Langlingen;356
2021-09-26 09:07:13;Celle;130
2021-09-26 09:07:13;Marklendorf;122
2021-09-26 09:07:13;Ahlden;26 
2021-09-26 09:07:13;Rethem;53 
2021-09-26 09:07:13;Eitze;236
2021-09-26 10:07:20;Grafhorst;147
2021-09-26 10:07:20;Brenneckenbrück;109
2021-09-26 10:07:20;Langlingen;355
2021-09-26 10:07:20;Celle;131
2021-09-26 10:07:20;Marklendorf;121
2021-09-26 10:07:20;Ahlden;27 
2021-09-26 10:07:20;Rethem;53 
2021-09-26 10:07:20;Eitze;236
2021-09-26 11:07:26;Grafhorst;147
2021-09-26 11:07:26;Brenneckenbrück;111
2021-09-26 11:07:26;Langlingen;355
2021-09-26 11:07:26;Celle;131
2021-09-26 11:07:26;Marklendorf;121
2021-09-26 11:07:26;Ahlden;27 
2021-09-26 11:07:26;Rethem;53 
2021-09-26 11:07:26;Eitze;236
2021-09-26 12:07:33;Grafhorst;147
2021-09-26 12:07:33;Brenneckenbrück;111
2021-09-26 12:07:33;Langlingen;356
2021-09-26 12:07:33;Celle;131
2021-09-26 12:07:33;Marklendorf;121
2021-09-26 12:07:33;Ahlden;27 
2021-09-26 12:07:33;Rethem;53 
2021-09-26 12:07:33;Eitze;236
2021-09-26 13:07:41;Grafhorst;147
2021-09-26 13:07:41;Brenneckenbrück;110
2021-09-26 13:07:41;Langlingen;356
2021-09-26 13:07:41;Celle;131
2021-09-26 13:07:41;Marklendorf;121
2021-09-26 13:07:41;Ahlden;27 
2021-09-26 13:07:41;Rethem;53 
2021-09-26 13:07:41;Eitze;236
2021-09-26 14:07:47;Grafhorst;147
2021-09-26 14:07:47;Brenneckenbrück;111
2021-09-26 14:07:47;Langlingen;355
2021-09-26 14:07:47;Celle;130
2021-09-26 14:07:47;Marklendorf;121
2021-09-26 14:07:47;Ahlden;26 
2021-09-26 14:07:47;Rethem;53 
2021-09-26 14:07:47;Eitze;235
2021-09-26 15:07:56;Grafhorst;147
2021-09-26 15:07:56;Brenneckenbrück;112
2021-09-26 15:07:56;Langlingen;355
2021-09-26 15:07:56;Celle;130
2021-09-26 15:07:56;Marklendorf;121
2021-09-26 15:07:56;Ahlden;26 
2021-09-26 15:07:56;Rethem;53 
2021-09-26 15:07:56;Eitze;235
2021-09-26 16:08:02;Grafhorst;147
2021-09-26 16:08:02;Brenneckenbrück;111
2021-09-26 16:08:02;Langlingen;355
2021-09-26 16:08:02;Celle;131
2021-09-26 16:08:02;Marklendorf;121
2021-09-26 16:08:02;Ahlden;26 
2021-09-26 16:08:02;Rethem;53 
2021-09-26 16:08:02;Eitze;236
2021-09-26 17:08:09;Grafhorst;147
2021-09-26 17:08:09;Brenneckenbrück;113
2021-09-26 17:08:09;Langlingen;356
2021-09-26 17:08:09;Celle;131
2021-09-26 17:08:09;Marklendorf;121
2021-09-26 17:08:09;Ahlden;26 
2021-09-26 17:08:09;Rethem;53 
2021-09-26 17:08:09;Eitze;236
2021-09-26 18:08:20;Grafhorst;147
2021-09-26 18:08:20;Brenneckenbrück;113
2021-09-26 18:08:20;Langlingen;356
2021-09-26 18:08:20;Celle;131
2021-09-26 18:08:20;Marklendorf;120
2021-09-26 18:08:20;Ahlden;26 
2021-09-26 18:08:20;Rethem;53 
2021-09-26 18:08:20;Eitze;235
2021-09-26 19:08:27;Grafhorst;147
